state,pc_name,candidate,sex,age,category,party,party_symbol,general_votes,postal_votes,total_votes,total_electors
Goa,North Goa,BHAGAWANT SADANAND KAMAT,M,57,GEN,IND,Ganna Kisan,2430,2,2432,556761
Goa,North Goa,NOTA,0,0,0,NOTA,NOTA,7047,16,7063,556761
Goa,South Goa,COSME FRANCISCO CAITANO SARDINHA,M,73,GEN,INC,Hand,201279,282,201561,579352
Goa,South Goa,ADV. NARENDRA SAWAIKAR,M,52,GEN,BJP,Lotus,191205,601,191806,579352
Goa,South Goa,ELVIS GOMES,M,56,GEN,AAAP,Broom,20876,15,20891,579352
Goa,South Goa,RAKHI AMIT NAIK,F,34,GEN,SHS,Bow & Arrow,1761,2,1763,579352
Goa,South Goa,DR. KALIDAS PRAKASH VAINGANKAR,M,39,GEN,IND,SHIP,1412,1,1413,579352
Goa,South Goa,MAYUR KHANCONKAR,M,28,GEN,IND,Football,1705,0,1705,579352
Goa,South Goa,NOTA,0,0,0,NOTA,NOTA,5419,17,5436,579352
Gujarat,Kachchh,CHAVDA VINOD LAKHAMSHI,M,40,SC,BJP,Lotus,631753,5281,637034,1744321
Gujarat,Kachchh,NARESH NARANBHAI MAHESHWARI,M,52,SC,INC,Hand,329229,2292,331521,1744321
Gujarat,Kachchh,LAKHUBHAI VAGHELA,M,51,SC,BSP,Elephant,7394,54,7448,1744321
Gujarat,Kachchh,CHAVDA PRAVINBHAI CHANABHAI,M,50,SC,HND,Water Tank,2147,8,2155,1744321
Gujarat,Kachchh,DHIRUBHAI BABULAL SHRIMALI,M,50,SC,aicp,Auto- Rickshaw,1590,6,1596,1744321
Gujarat,Kachchh,MAHESHWARI DEVJIBHAI VACHHIYABHAI,M,44,SC,BMUP,Cot,10004,94,10098,1744321
Gujarat,Kachchh,SONDARVA BALUBEN MAHESHBHAI,F,47,SC,RPWP,Cup & Saucer,1682,17,1699,1744321
Gujarat,Kachchh,BABULAL AMARSHI VAGHELA,M,55,SC,IND,Tractor Chalata Kisan,2133,8,2141,1744321
Gujarat,Kachchh,MARU MANISHA BHARAT,F,37,SC,IND,DIAMOND,4962,22,4984,1744321
Gujarat,Kachchh,MEGHVAL BHIMJIBHAI BHIKHABHAI,M,34,SC,IND,Air Conditioner,5750,11,5761,1744321
Gujarat,Kachchh,NOTA,0,0,0,NOTA,NOTA,18551,210,18761,1744321
Gujarat,Banaskantha,TEJABHAI NETHIBHAI RABARI,M,49,GEN,BSP,Elephant,11034,54,11088,1697384
Gujarat,Banaskantha,PARTHIBHAI GALBABHAI BHATOL,M,75,GEN,INC,Hand,309446,1366,310812,1697384
Gujarat,Banaskantha,PARBATBHAI SAVABHAI PATEL,M,70,GEN,BJP,Lotus,675650,3458,679108,1697384
Gujarat,Banaskantha,THAKOR MELAJI MADARSINH,M,32,GEN,GAGUP,Sewing Machine,6799,10,6809,1697384
Gujarat,Banaskantha,CHARAMTA BHARATKUMAR KHEMABHAI,M,36,GEN,IND,Harmonium,1818,6,1824,1697384
Gujarat,Banaskantha,DR. CHANDRA BEN,F,56,GEN,IND,Well,2252,9,2261,1697384
Gujarat,Banaskantha,JAGDISHJI PARTHIJI DHARANI,M,46,GEN,IND,Pot,1491,1,1492,1697384
Gujarat,Banaskantha,THAKOR SWARUPJI SARDARJI,M,39,GEN,IND,Gas Cylinder,48516,118,48634,1697384
Gujarat,Banaskantha,DESAI ISHVARBHAI MAHADEVBHAI,M,58,GEN,IND,Truck,1704,5,1709,1697384
Gujarat,Banaskantha,PADHIYAR BHARATKUMAR ISHVARLAL,M,42,GEN,IND,Tractor Chalata Kisan,1504,3,1507,1697384
Gujarat,Banaskantha,PARMAR CHHAGANCHANDRARAJ DHANABHAI,M,52,SC,IND,Telephone,2512,4,2516,1697384
Gujarat,Banaskantha,PARSANI IBRAHIMBHAI PIRABHAI,M,38,GEN,IND,Auto- Rickshaw,3678,1,3679,1697384
Gujarat,Banaskantha,PUROHIT SHYAMABEN NARANBHAI,F,33,GEN,IND,DIAMOND,11064,5,11069,1697384
Gujarat,Banaskantha,MADHU NIRUPABEN,F,40,GEN,IND,Pressure Cooker,6844,1,6845,1697384
Gujarat,Banaskantha,NOTA,0,0,0,NOTA,NOTA,12658,70,12728,1697384
Gujarat,Patan,CHAUDHARI KIRTIBHAI JESHANGBHAI,M,38,GEN,NCP,Clock,9184,31,9215,1807043
Gujarat,Patan,JAGDISH THAKOR,M,62,GEN,INC,Hand,437358,2131,439489,1807043
Gujarat,Patan,DABHI BHARATSINHJI SHANKARJI,M,64,GEN,BJP,Lotus,629813,3555,633368,1807043
Gujarat,Patan,SURAJKUMAR MAHENDRABHAI PARMAR,M,34,SC,BSP,Elephant,6588,63,6651,1807043
Gujarat,Patan,PRAJAPATI JAYANTIBHAI DEVABHAI,M,50,GEN,HND,Water Tank,2771,17,2788,1807043
Gujarat,Patan,UMEDBHAI HARIBHAI NAI,M,49,GEN,IND,BUCKET,1036,5,1041,1807043
Gujarat,Patan,CHAUDHARI SHAILESHKUMAR KANJIBHAI,M,36,GEN,IND,Camera,1217,5,1222,1807043
Gujarat,Patan,PRAVINKUMAR TULSIDAS PANDYA,M,42,GEN,IND,Bead Necklace,1372,4,1376,1807043
Gujarat,Patan,BHORANIYA SHOYABBHAI HASAMBHAI,M,52,GEN,IND,Sewing Machine,1783,1,1784,1807043
Gujarat,Patan,MAKWANA VAGHABHAI MAGANBHAI,M,47,SC,IND,Bottle,2039,5,2044,1807043
Gujarat,Patan,MOLAPIYA ABDULKUDUS ABDULMAJID,M,44,GEN,IND,Gas Cylinder,5645,2,5647,1807043
Gujarat,Patan,RATHOD GOVINDBHAI BHIKHABHAI,M,35,SC,IND,Helicopter,7299,5,7304,1807043
Gujarat,Patan,NOTA,0,0,0,NOTA,NOTA,14268,59,14327,1807043
Gujarat,Mahesana,CHAUHAN PRAHLADBHAI NATTHUBHAI,M,65,SC,BSP,Elephant,9449,63,9512,1648869
Gujarat,Mahesana,A. J. Patel,M,73,GEN,INC,Hand,376193,1813,378006,1648869
Gujarat,Mahesana,SHARDABEN ANILBHAI PATEL,F,71,GEN,BJP,Lotus,656686,2839,659525,1648869
Gujarat,Mahesana,CHAUDHARI SENDHABHAI ABHERAJBHAI,M,44,GEN,BMUP,Cot,4556,29,4585,1648869
Gujarat,Mahesana,PRAJAPATI KANUBHAI AMATHARAM,M,53,GEN,BRP,Triangle,987,5,992,1648869
Gujarat,Mahesana,BAROT KULDIPKUMAR BHARATKUMAR,M,30,GEN,YJJP,Pendulum,913,6,919,1648869
Gujarat,Mahesana,THAKOR JAYANTIJI CHUNTHAJI,M,36,GEN,IND,Auto- Rickshaw,1467,16,1483,1648869
Gujarat,Mahesana,THAKOR BIPINKUMAR SHANKARJI,M,32,GEN,IND,Telephone,2101,10,2111,1648869
Gujarat,Mahesana,THAKOR MAYURKUMAR RUPSINGJI,M,28,GEN,IND,Air Conditioner,1392,5,1397,1648869
Gujarat,Mahesana,PATEL ANITABEN RAMABHAI,F,33,GEN,IND,Cup & Saucer,2114,5,2119,1648869
Gujarat,Mahesana,PATEL AMBALAL TALASHIBHAI,M,71,GEN,IND,Tractor Chalata Kisan,3999,2,4001,1648869
Gujarat,Mahesana,RATHOD GULABSINH DURSINH,M,28,GEN,IND,Gas Cylinder,5211,10,5221,1648869
Gujarat,Mahesana,NOTA,0,0,0,NOTA,NOTA,11979,88,12067,1648869
Gujarat,Sabarkantha,THAKOR RAJENDRASINH SHIVSINH,M,46,GEN,INC,Hand,428836,4161,432997,1801717
Gujarat,Sabarkantha,RATHOD DIPSINH SHANKARSINH,M,67,GEN,BJP,Lotus,696497,5486,701983,1801717
Gujarat,Sabarkantha,VINODBHAI JETHABHAI MESARIYA,M,62,SC,BSP,Elephant,7798,114,7912,1801717
Gujarat,Sabarkantha,KHARADI DHARMENDRASINGH SAMSUBHAI,M,34,ST,BTP,Auto- Rickshaw,2687,146,2833,1801717
Gujarat,Sabarkantha,JADEJA INDRAVIJAYSINH KALYANSINH,M,35,GEN,YJJP,Bat,1897,23,1920,1801717
Gujarat,Sabarkantha,NARESHKUMAR RAMESHBHAI PATEL,M,29,GEN,BNJD,COCONUT FARM,1437,10,1447,1801717
Gujarat,Sabarkantha,PATEL JAYANTIBHAI SHAMJIBHAI,M,57,GEN,HND,Water Tank,2231,16,2247,1801717
Gujarat,Sabarkantha,MAYURSINH VANRAJSINH ZALA,M,27,GEN,RVZP,CHESS BOARD,1268,22,1290,1801717
Gujarat,Sabarkantha,LAXMISHANKAR MADHUSUDAN JOSHI,M,65,GEN,JANSAPP,COMPUTER,1320,15,1335,1801717
Gujarat,Sabarkantha,VIKRAMBHAI BAHECHARBHAI MAKWANA,M,38,GEN,GAGUP,Kettle,2170,19,2189,1801717
Gujarat,Sabarkantha,KALABHAI BABABHAI PARMAR,M,49,GEN,IND,Table,1500,10,1510,1801717
Gujarat,Sabarkantha,ZALA DALPATSINH MOTISINH,M,55,GEN,IND,Air Conditioner,1877,7,1884,1801717
Gujarat,Sabarkantha,PATEL KIRITKUMAR BABARBHAI,M,41,GEN,IND,Road Roller,2722,5,2727,1801717
Gujarat,Sabarkantha,PATEL KESHAVLAL GANGARAMBHAI,M,64,GEN,IND,Gas Stove,4924,5,4929,1801717
Gujarat,Sabarkantha,PATHAN AAIYUBKHAN AJABKHAN,M,54,GEN,IND,Batsman,9174,3,9177,1801717
Gujarat,Sabarkantha,RAVAL RAJUBHAI PUNJABHAI,M,38,GEN,IND,Gas Cylinder,17154,21,17175,1801717
Gujarat,Sabarkantha,LATA BABUBHAI NATHAJI,M,57,ST,IND,Battery Torch,7747,30,7777,1801717
Gujarat,Sabarkantha,LUHAR HAFIJHUSEN HAJINURMAHMAD,M,58,GEN,IND,Key,5829,6,5835,1801717
Gujarat,Sabarkantha,SANGHANI MUSTAKBHAI JAMALBHAI,M,52,GEN,IND,Camera,2659,2,2661,1801717
Gujarat,Sabarkantha,SOLANKI MAGANBHAI LAKHABHAI,M,43,SC,IND,Tractor Chalata Kisan,2410,12,2422,1801717
Gujarat,Sabarkantha,NOTA,0,0,0,NOTA,NOTA,6031,72,6103,1801717
Gujarat,Gandhinagar,AMIT SHAH,M,54,GEN,BJP,Lotus,889925,4699,894624,1945772
Gujarat,Gandhinagar,Dr. C. J. CHAVDA,M,61,GEN,INC,Hand,334082,3528,337610,1945772
Gujarat,Gandhinagar,JAYENDRA KARSHANBHAI RATHOD,M,35,SC,BSP,Elephant,6335,65,6400,1945772
Gujarat,Gandhinagar,CHANDRAPAL HASMUKH BAVJIBHAI,M,54,SC,PPID,Black Board,1434,4,1438,1945772
Gujarat,Gandhinagar,NARENDRABHAI REVASHANKAR TRIVEDI,M,65,GEN,JANSAPP,Violin,880,8,888,1945772
Gujarat,Gandhinagar,PATEL AMARISH JASVANTLAL (C. A.),M,65,GEN,HND,Water Tank,1718,23,1741,1945772
Gujarat,Gandhinagar,BHOGILAL J. RATHOD (ADVOCATE),M,47,SC,BMUP,Cot,1470,20,1490,1945772
Gujarat,Gandhinagar,MAKVANA PRAKASHBHAI BAHECHARJI (HITUBHA),M,26,GEN,GAGUP,Tractor Chalata Kisan,1454,17,1471,1945772
Gujarat,Gandhinagar,RAHUL CHIMANBHAI MEHTA,M,50,GEN,RTORP,Auto- Rickshaw,1089,8,1097,1945772
Gujarat,Gandhinagar,Dr. N. T. SENGAL,M,67,SC,BSDL,Stethoscope,734,9,743,1945772
Gujarat,Gandhinagar,KHODABHAI LALAJIBHAI DESAI,M,51,GEN,IND,Bottle,687,8,695,1945772
Gujarat,Gandhinagar,PATHAN FIROZKHAN SAEEDKHAN,M,45,GEN,IND,Ganna Kisan,860,2,862,1945772
Gujarat,Gandhinagar,MAKWANA ANILKUMAR SOMABHAI,M,52,SC,IND,Kettle,1686,5,1691,1945772
Gujarat,Gandhinagar,MAHENDRABHAI SOMABHAI PATNI,M,32,GEN,IND,Tooth Brush,1557,2,1559,1945772
Gujarat,Gandhinagar,RATHOD VALJIBHAI BECHARBHAI,M,44,SC,IND,Helicopter,2661,3,2664,1945772
Gujarat,Gandhinagar,VORA ALIMAHMAD RAJABHAI,M,67,GEN,IND,DIAMOND,9006,2,9008,1945772
Gujarat,Gandhinagar,SHEKH SHAHINBANU MOLANA MUSTAK,F,35,GEN,IND,Pen Nib with Seven Rays,5891,4,5895,1945772
Gujarat,Gandhinagar,NOTA,0,0,0,NOTA,NOTA,13984,230,14214,1945772
Gujarat,Ahmedabad East,Gitaben Patel,F,38,GEN,INC,Hand,312883,2621,315504,1811851
Gujarat,Ahmedabad East,Patel Hasmukhbhai Somabhai,M,58,GEN,BJP,Lotus,745810,4024,749834,1811851
Gujarat,Ahmedabad East,Vaghela Ganeshbhai Narsinhbhai,M,59,SC,BSP,Elephant,8970,151,9121,1811851
Gujarat,Ahmedabad East,Kadri Mohammad Sabir,M,33,GEN,ANC,Gramophone,625,3,628,1811851
Gujarat,Ahmedabad East,Chauhan Narendrasinh Makhatulsinh,M,51,GEN,YJJP,Pendulum,576,13,589,1811851
Gujarat,Ahmedabad East,Thakur Jitendrasinh Surendrasinh,M,33,GEN,LoRP,Tractor Chalata Kisan,699,6,705,1811851
Gujarat,Ahmedabad East,Bhatt Sunilkumar Narendrabhai,M,38,GEN,RTORP,Auto- Rickshaw,701,3,704,1811851
Gujarat,Ahmedabad East,Manoj Premchand Gupta,M,35,GEN,SABHP,Camera,602,2,604,1811851
Gujarat,Ahmedabad East,Mishra Arjun Ramshankar,M,27,GEN,JSVP,Key,818,3,821,1811851
Gujarat,Ahmedabad East,Mundra Anilkumar,M,40,GEN,LOGAP,Matchbox,625,10,635,1811851
Gujarat,Ahmedabad East,Rajesh Maurya,M,44,GEN,PAP,DIAMOND,1332,14,1346,1811851
Gujarat,Ahmedabad East,Virat Pradip Shah,M,45,GEN,JANSAPP,Violin,898,1,899,1811851
Gujarat,Ahmedabad East,Vekariya Rushi Bharatbhai (Patel),M,25,GEN,HND,Water Tank,1644,5,1649,1811851
Gujarat,Ahmedabad East,Samirbhai Rajeshkumar Upadhyay,M,37,GEN,MaNPa,Tooth Brush,1271,1,1272,1811851
Gujarat,Ahmedabad East,Dr. Hitesh Mahendrabhai,M,38,GEN,NIRBHP,Pencil Box,2442,7,2449,1811851
Gujarat,Ahmedabad East,Atulbhai Nanubhai Kathiriya,M,34,GEN,IND,Hand Cart,6081,1,6082,1811851
Gujarat,Ahmedabad East,Chauhan Kiritbhai,M,45,SC,IND,BUCKET,3547,1,3548,1811851
Gujarat,Ahmedabad East,Jayswal Nareshkumar Babulal (Raju Mataji),O,28,GEN,IND,Bangles,2509,8,2517,1811851
Gujarat,Ahmedabad East,Devda Dasharath Misarilal,M,55,GEN,IND,Pen Nib with Seven Rays,1392,3,1395,1811851
Gujarat,Ahmedabad East,Pareshkumar Nanubhai Mulani,M,47,GEN,IND,Television,457,1,458,1811851
Gujarat,Ahmedabad East,Bharvad Saileshkumar Kalidas,M,42,GEN,IND,Helicopter,572,1,573,1811851
Gujarat,Ahmedabad East,Mahesh Prabhudas Ahuja,M,57,GEN,IND,Gas Cylinder,1789,2,1791,1811851
Gujarat,Ahmedabad East,Mishra Rajkumar Malekchand,M,38,GEN,IND,Air Conditioner,529,5,534,1811851
Gujarat,Ahmedabad East,Minaxiben Rakeshkumar Solanki,F,32,SC,IND,Ganna Kisan,888,10,898,1811851
Gujarat,Ahmedabad East,Sharma Brijesh Kumar Ujagarlal,M,38,GEN,IND,Glass Tumbler,1337,0,1337,1811851
Gujarat,Ahmedabad East,Sheikh Salmabanu Mohammad Salim,F,37,GEN,IND,Almirah,1465,1,1466,1811851
Gujarat,Ahmedabad East,NOTA,0,0,0,NOTA,NOTA,8834,174,9008,1811851
Gujarat,Ahmedabad West,DR. KIRIT P. SOLANKI,M,69,SC,BJP,Lotus,638241,3381,641622,1643317
Gujarat,Ahmedabad West,TRIBHOVANDAS KARSANDAS VAGHELA,M,66,SC,BSP,Elephant,9909,119,10028,1643317
Gujarat,Ahmedabad West,RAJU PARMAR,M,68,SC,INC,Hand,317797,2279,320076,1643317
Gujarat,Ahmedabad West,CHAUHAN HARISHBHAI JETHABHAI,M,40,SC,RPWP,Cup & Saucer,2059,4,2063,1643317
Gujarat,Ahmedabad West,JADAV ULPESH JAYANTILAL,M,37,SC,PPID,Black Board,723,2,725,1643317
Gujarat,Ahmedabad West,DIPIKA JITENDRAKUMAR SUTARIA,F,49,SC,MaNPa,Tooth Brush,608,7,615,1643317
Gujarat,Ahmedabad West,VAGHELA ASHWINBHAI AMRUTBHAI,M,37,SC,BTP,Auto- Rickshaw,1376,19,1395,1643317
Gujarat,Ahmedabad West,VEDUBHAI KAUTIKBHAI SIRASAT,M,47,SC,APoI,Coat,1052,3,1055,1643317
Gujarat,Ahmedabad West,SOLANKI CHIRAGBHAI SOMABHAI,M,60,SC,JANSAPP,Violin,522,2,524,1643317
Gujarat,Ahmedabad West,HARSHADKUMAR LAXMANBHAI SOLANKI,M,28,SC,RTORP,Battery Torch,613,8,621,1643317
Gujarat,Ahmedabad West,BHITORA BHAVESH CHIMANBHAI,M,34,SC,IND,Matchbox,808,2,810,1643317
Gujarat,Ahmedabad West,MALHOTRA PANKAJKUMAR DAYABHAI (DOCTOR SAHEB),M,45,SC,IND,Pen Nib with Seven Rays,1416,4,1420,1643317
Gujarat,Ahmedabad West,MAHEDIA MAHENDRABHAI PARSOTTAMDAS,M,62,SC,IND,Bat,1347,4,1351,1643317
Gujarat,Ahmedabad West,NOTA,0,0,0,NOTA,NOTA,14580,139,14719,1643317
Gujarat,Surendranagar,KOLI PATEL SOMABHAI GANDALAL,M,79,GEN,INC,Hand,351610,2797,354407,1849429
Gujarat,Surendranagar,PARMAR GHOGHAJIBHAI KANJIBHAI,M,64,GEN,NCP,Clock,8151,113,8264,1849429
Gujarat,Surendranagar,Dr. MUNJAPARA MAHENDRABHAI,M,50,GEN,BJP,Lotus,626957,4887,631844,1849429
Gujarat,Surendranagar,ADVOCATE SHAILESH N. SOLANKI,M,35,SC,BSP,Elephant,12662,198,12860,1849429
Gujarat,Surendranagar,THAKOR JAGUJI KUNVARJI URFE J.K. THAKOR,M,40,GEN,VPP,Phone Charger,1453,22,1475,1849429
Gujarat,Surendranagar,DEKAVADIYA DARJIBHAI MAGANBHAI (PATIDAR),M,58,GEN,HND,Water Tank,1419,14,1433,1849429
Gujarat,Surendranagar,OGHADBHAI SAGARAMBHAI MER,M,45,GEN,IND,Ring,814,3,817,1849429
Gujarat,Surendranagar,KAMABHAI PETHABHAI MAKWANA,M,68,SC,IND,Boat with Man and Sail,876,15,891,1849429
Gujarat,Surendranagar,KARIMBHAI ADAMBHAI URFE BABABHAI,M,65,GEN,IND,Room Cooler,1120,14,1134,1849429
Gujarat,Surendranagar,KALUBHAI MALUBHAI VADALIYA,M,66,GEN,IND,COCONUT FARM,1131,2,1133,1849429
Gujarat,Surendranagar,KOLI PATEL LALJIBHAI CHATURBHAI,M,63,GEN,IND,Batsman,4625,41,4666,1849429
Gujarat,Surendranagar,KOLI RAMESHBHAI VIRSANGBHAI VAGHELA,M,39,GEN,IND,Battery Torch,1421,9,1430,1849429
Gujarat,Surendranagar,GOLTAR BHAGVANBHAI MAIYABHAI,M,69,GEN,IND,Air Conditioner,2456,15,2471,1849429
Gujarat,Surendranagar,JARGELA HASANBHAI ABDULBHAI,M,56,GEN,IND,Walking Stick,3101,9,3110,1849429
Gujarat,Surendranagar,DANIYA ANIRUDDHBHAI GANDABHAI,M,54,GEN,IND,Scissors,3046,1,3047,1849429
Gujarat,Surendranagar,DOST MER,M,36,GEN,IND,Cup & Saucer,11097,6,11103,1849429
Gujarat,Surendranagar,NARESH MAKWANA,M,39,SC,IND,Bat,6636,1,6637,1849429
Gujarat,Surendranagar,PATEL BALDEVBHAI JIVABHAI,M,68,GEN,IND,Auto- Rickshaw,2376,1,2377,1849429
Gujarat,Surendranagar,BHATHANIYA FARIDBHAI AMIJIBHAI,M,32,GEN,IND,Camera,2887,0,2887,1849429
Gujarat,Surendranagar,BHAVANBHAI DEVJIBHAI VORA,M,50,SC,IND,DIAMOND,3814,2,3816,1849429
Gujarat,Surendranagar,BHANJIBHAI SHEKHAVA,M,46,SC,IND,Pot,971,11,982,1849429
Gujarat,Surendranagar,BHUPATBHAI LALJIBHAI SOLANKI,M,36,SC,IND,BUCKET,1329,21,1350,1849429
Gujarat,Surendranagar,MAKWANA DALPATBHAI LAGHARBHAI,M,68,SC,IND,Sewing Machine,743,3,746,1849429
Gujarat,Surendranagar,RATHOD ASHOKBHAI VITTHALBHAI,M,51,SC,IND,Iron,1058,3,1061,1849429
Gujarat,Surendranagar,RATHOD ANANDBHAI PACHANBHAI,M,37,SC,IND,HOCKEY & BALL,897,4,901,1849429
Gujarat,Surendranagar,VAGHELA DAHYABHAI KHENGARBHAI,M,62,SC,IND,Dish Antenna,633,2,635,1849429
Gujarat,Surendranagar,VAGHELA PRAKASHBHAI BACHUBHAI,M,42,SC,IND,BELT,694,3,697,1849429
Gujarat,Surendranagar,SARDARKHAN MALEK,M,46,GEN,IND,Binoculars,993,0,993,1849429
Gujarat,Surendranagar,SALIMBHAI SHAHBUDINBHAI PATHAN,M,32,GEN,IND,Hat,1153,0,1153,1849429
Gujarat,Surendranagar,SAPRA VIPUL R.,M,33,GEN,IND,Tractor Chalata Kisan,2615,0,2615,1849429
Gujarat,Surendranagar,HANIFBHAI KAYABHAI KATIYA,M,54,GEN,IND,Violin,2003,1,2004,1849429
Gujarat,Surendranagar,NOTA,0,0,0,NOTA,NOTA,8510,277,8787,1849429
Gujarat,Rajkot,KAGATHARA LALITBHAI,M,61,GEN,INC,Hand,388405,1833,390238,1884339
Gujarat,Rajkot,KUNDARIA MOHANBHAI KALYANJIBHAI,M,67,GEN,BJP,Lotus,755296,3349,758645,1884339
Gujarat,Rajkot,VIJAY PARMAR,M,48,SC,BSP,Elephant,15288,100,15388,1884339
Gujarat,Rajkot,AMARDAS B. DESANI,M,52,GEN,IND,Ganna Kisan,1383,9,1392,1884339
Gujarat,Rajkot,CHITRODA NATHALAL (CHITRODA SIR),M,59,SC,IND,Black Board,1164,5,1169,1884339
Gujarat,Rajkot,J. B. CHAUHAN,M,40,SC,IND,Bat,968,2,970,1884339
Gujarat,Rajkot,CHAUHAN MANOJBHAI PRAVINBHAI,M,27,SC,IND,Air Conditioner,1140,6,1146,1884339
Gujarat,Rajkot,JASPALSINH MAHAVEERSINH TOMAR,M,34,GEN,IND,Mixee,1587,9,1596,1884339
Gujarat,Rajkot,DENGADA PRAVINBHAI MEGHJIBHAI,M,57,SC,IND,Batsman,2164,2,2166,1884339
Gujarat,Rajkot,RAKESH PATEL,M,37,GEN,IND,COCONUT FARM,4237,6,4243,1884339
Gujarat,Rajkot,NOTA,0,0,0,NOTA,NOTA,18080,238,18318,1884339
Gujarat,Porbandar,RAMESHBHAI LAVJIBHAI DHADUK,M,57,GEN,BJP,Lotus,560011,3870,563881,1662368
Gujarat,Porbandar,LALIT VASOYA,M,57,GEN,INC,Hand,331883,2175,334058,1662368
Gujarat,Porbandar,SAMATBHAI GOVABHAI KADAVALA,M,44,GEN,BSP,Elephant,9874,218,10092,1662368
Gujarat,Porbandar,BHARGAV SURESHCHANDRA JOSHI,M,46,GEN,GJPP,Pen Stand,1514,10,1524,1662368
Gujarat,Porbandar,VAKIL VINZUDA RANJITBHAI NARANBHAI,M,60,SC,BAHUMP,Whistle,707,6,713,1662368
Gujarat,Porbandar,ALPESHKUMAR V.VADOLIYA(1008),M,33,GEN,IND,Helicopter,645,3,648,1662368
Gujarat,Porbandar,ATROLIYA KARABHAI GAGANBHAI,M,40,GEN,IND,Tiller,742,38,780,1662368
Gujarat,Porbandar,UNADKAT PRAKASHBHAI VALLABHDAS,M,57,GEN,IND,Television,604,1,605,1662368
Gujarat,Porbandar,KIRTIKUMAR BAVANJIBHAI MARVANIA,M,58,GEN,IND,Truck,683,2,685,1662368
Gujarat,Porbandar,BHANUBHAI NAGABHAI ODEDRA,M,49,GEN,IND,Ganna Kisan,792,23,815,1662368
Gujarat,Porbandar,RABARI DASABHAI KARABHAI,M,33,GEN,IND,Table,3867,62,3929,1662368
Gujarat,Porbandar,RATHOD DAYABHAI HIRABHAI,M,54,SC,IND,Pen Nib with Seven Rays,1345,5,1350,1662368
Gujarat,Porbandar,RANK JIGNESHBHAI GOVINDBHAI,M,27,GEN,IND,Gas Stove,1216,2,1218,1662368
Gujarat,Porbandar,RIYAZ OSMAN SURIYA ALIAS LALO MURGHIVALA,M,37,GEN,IND,Auto- Rickshaw,1979,4,1983,1662368
Gujarat,Porbandar,RESHMA PATEL,F,34,GEN,IND,Tractor Chalata Kisan,3704,12,3716,1662368
Gujarat,Porbandar,VIMALBHAI RATILAL RAMANI,M,36,GEN,IND,Bat,8652,1,8653,1662368
Gujarat,Porbandar,ASHOK NANJI SONDARVA,M,52,SC,IND,Coat,7448,9,7457,1662368
Gujarat,Porbandar,NOTA,0,0,0,NOTA,NOTA,7675,165,7840,1662368
Gujarat,Jamnagar,KANDORIYA MULUBHAI RANMALBHAI,M,60,GEN,INC,Hand,353199,1585,354784,1657166
Gujarat,Jamnagar,POONAMBEN HEMATBHAI MAADAM,F,44,GEN,BJP,Lotus,587501,4087,591588,1657166
Gujarat,Jamnagar,SUNIL JETHALAL VAGHELA,M,39,SC,BSP,Elephant,8674,121,8795,1657166
Gujarat,Jamnagar,ALIMAMAD ISHAKBHAI PALANI,M,38,GEN,IND,Harmonium,855,2,857,1657166
Gujarat,Jamnagar,ASHOK CHAVDA,M,34,SC,IND,COMPUTER,571,6,577,1657166
Gujarat,Jamnagar,AAMIN MAMADBHAI SAFIYA,M,30,GEN,IND,Battery Torch,475,2,477,1657166
Gujarat,Jamnagar,AMANDBHAI PATEL,M,69,GEN,IND,Laptop,410,3,413,1657166
Gujarat,Jamnagar,KACHCHHI DAUD NATHA SUMARA,M,54,GEN,IND,Auto- Rickshaw,918,1,919,1657166
Gujarat,Jamnagar,RABARI KARSHANBHAI JESHABHAI,M,47,GEN,IND,Sewing Machine,1417,19,1436,1657166
Gujarat,Jamnagar,CHAVDA SHAMJI BABUBHAI,M,43,SC,IND,Slate,760,8,768,1657166
Gujarat,Jamnagar,CHAUHAN DHIRAJ KANTILAL,M,32,SC,IND,Petrol Pump,768,6,774,1657166
Gujarat,Jamnagar,JAHID AAVAD JAMI,M,48,GEN,IND,Pot,1245,1,1246,1657166
Gujarat,Jamnagar,DONGA JAYANTILAL ARJANBHAI,M,53,GEN,IND,DIAMOND,2485,4,2489,1657166
Gujarat,Jamnagar,NAKUM NARMADABEN KHODALAL,F,60,GEN,IND,Ganna Kisan,2106,7,2113,1657166
Gujarat,Jamnagar,DALVADI NAKUM RASIK LALJI,M,30,GEN,IND,Pressure Cooker,10025,35,10060,1657166
Gujarat,Jamnagar,POPATPUTRA RAFIK ABUBAKAR,M,56,GEN,IND,Football,8216,0,8216,1657166
Gujarat,Jamnagar,BATHVAR NANJI AMARSHI,M,56,SC,IND,Gas Cylinder,5246,3,5249,1657166
Gujarat,Jamnagar,BAXI MRUDUL ASHWINKUMAR,M,30,GEN,IND,Air Conditioner,3106,0,3106,1657166
Gujarat,Jamnagar,BHARAT RAMJIBHAI DAGARA,M,33,SC,IND,Television,921,0,921,1657166
Gujarat,Jamnagar,BHARKHANI KARABHAI JIVABHAI,M,50,GEN,IND,Kettle,1447,1,1448,1657166
Gujarat,Jamnagar,BHAVNABA JADEJA,F,32,GEN,IND,Gas Stove,778,86,864,1657166
Gujarat,Jamnagar,BHANDERI AMARSHIBHAI CHHAGANBHAI,M,47,GEN,IND,FLUTE,395,1,396,1657166
